Label_1,Label_2,Distance
94,93,0.866025
95,64,0.866025
95,70,0.866025
95,88,0.866025
95,94,0.866025
96,65,0.866025
96,71,0.866025
96,89,0.866025
96,95,0.866025
97,0,0.866025
97,2,0.866025
97,8,0.866025
97,10,0.866025
97,96,0.866025
98,65,0.866025
98,67,0.866025
98,89,0.866025
98,91,0.866025
98,97,0.866025
99,2,0.866025
99,4,0.866025
99,10,0.866025
99,12,0.866025
99,98,0.866025
100,67,0.866025
100,69,0.866025
100,91,0.866025
100,93,0.866025
100,99,0.866025
101,4,0.866025
101,6,0.866025
101,12,0.866025
101,14,0.866025
101,100,0.866025
102,69,0.866025
102,71,0.866025
102,93,0.866025
102,95,0.866025
102,101,0.866025
103,0,0.866025
103,6,0.866025
103,8,0.866025
103,14,0.866025
103,96,0.866025
103,102,0.866025
104,65,0.866025
104,71,0.866025
104,73,0.866025
104,79,0.866025
104,97,0.866025
104,103,0.866025
105,8,0.866025
105,10,0.866025
105,16,0.866025
105,18,0.866025
105,104,0.866025
106,65,0.866025
106,67,0.866025
106,73,0.866025
106,75,0.866025
106,97,0.866025
106,99,0.866025
106,105,0.866025
107,10,0.866025
107,12,0.866025
107,18,0.866025
107,20,0.866025
107,106,0.866025
108,67,0.866025
108,69,0.866025
108,75,0.866025
108,77,0.866025
108,99,0.866025
108,101,0.866025
108,107,0.866025
109,12,0.866025
109,14,0.866025
109,20,0.866025
109,22,0.866025
109,108,0.866025
110,69,0.866025
110,71,0.866025
110,77,0.866025
110,79,0.866025
110,101,0.866025
110,103,0.866025
110,109,0.866025
111,8,0.866025
111,14,0.866025
111,16,0.866025
111,22,0.866025
111,104,0.866025
111,110,0.866025
112,73,0.866025
112,79,0.866025
112,81,0.866025
112,87,0.866025
112,105,0.866025
112,111,0.866025
113,16,0.866025
113,18,0.866025
113,24,0.866025
113,26,0.866025
113,112,0.866025
114,73,0.866025
114,75,0.866025
114,81,0.866025
114,83,0.866025
114,105,0.866025
114,107,0.866025
114,113,0.866025
115,18,0.866025
115,20,0.866025
115,26,0.866025
115,28,0.866025
115,114,0.866025
116,75,0.866025
116,77,0.866025
116,83,0.866025
116,85,0.866025
116,107,0.866025
116,109,0.866025
116,115,0.866025
117,20,0.866025
117,22,0.866025
117,28,0.866025
117,30,0.866025
117,116,0.866025
118,77,0.866025
118,79,0.866025
118,85,0.866025
118,87,0.866025
118,109,0.866025
118,111,0.866025
118,117,0.866025
119,16,0.866025
119,22,0.866025
119,24,0.866025
119,30,0.866025
119,112,0.866025
119,118,0.866025
120,81,0.866025
120,87,0.866025
120,89,0.866025
120,95,0.866025
120,113,0.866025
120,119,0.866025
121,0,0.866025
121,2,0.866025
121,24,0.866025
121,26,0.866025
121,96,0.866025
121,98,0.866025
121,120,0.866025
122,81,0.866025
122,83,0.866025
122,89,0.866025
122,91,0.866025
122,113,0.866025
122,115,0.866025
122,121,0.866025
123,2,0.866025
123,4,0.866025
123,26,0.866025
123,28,0.866025
123,98,0.866025
123,100,0.866025
123,122,0.866025
124,83,0.866025
124,85,0.866025
124,91,0.866025
124,93,0.866025
124,115,0.866025
124,117,0.866025
124,123,0.866025
125,4,0.866025
125,6,0.866025
125,28,0.866025
125,30,0.866025
125,100,0.866025
125,102,0.866025
125,124,0.866025
126,85,0.866025
126,87,0.866025
126,93,0.866025
126,95,0.866025
126,117,0.866025
126,119,0.866025
126,125,0.866025
127,0,0.866025
127,6,0.866025
127,24,0.866025
127,30,0.866025
127,96,0.866025
127,102,0.866025
127,120,0.866025
127,126,0.866025
